idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
57,https://rarible.com/oh-ottie,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy82NTQwMjZiN2MxNWIxMDA4NTJiZjk3YmU4Nzg3YTNkOS5naWY/dz01MDAmYXV0bz1mb3JtYXQ=,Oh Ottie!,1.3K,18.24 ETH,69.10%,1.39 ETH,rarible,19/12/2023
58,https://rarible.com/fortune-founder-s-key-by-aofverse-2,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9yZXNvdXJjZXMueHRlci5pby9mdW5mb2dfdXBsb2FkLzFkY2NlMGNiMjcwYS9nYW1lLzE3MDA4ODIwNzgtMjY3MTg0NTk2MDQwODY1MzQ4NC5wbmc=,Fortune Founder's Key by AOFverse,1K,18.01 ETH,27.40%,0.45 ETH,rarible,19/12/2023
59,https://rarible.com/collection/0x9d9d69c4ff082c153ecbe66cd7315d73d09b247f,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL3ptOF9FVHBvMU5KR1VsbVpNUnljeEtzOEpoeTNhUFJRanpxVXVFQjB2Tkd2QVRMOEstd0NPM0paTXkyaDVPMHNMeFJud3VDaXhKejhtUzhHZ0RvVTVweHJRc2FiWVJ1V2FCRT1zMTIw,Meridian by Matt DesLauriers,630,17.99 ETH,—,8.49 ETH,rarible,19/12/2023
60,https://rarible.com/vv-checks-originals,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy84NmNlOTQ4MjdhNWU5OTFiMThmMzgyNTc3ZmQwMDI4MS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Checks — Originals,1.9K,17.64 ETH,-44.20%,0.284 ETH,rarible,19/12/2023
61,https://rarible.com/otherdeed,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL3lJbS1NNS1CcFNEZFRFSUpSdDVENnhwaGl6aElkb3pYanFTSVRnSzRwaFdxN01tQVUzcUU3Tnc3UE9HQ2lQR3lodEozWkZQOGlKMjlURmwtUkxjR0JXWDVxSTQtWmNuQ1Bjc1k0ekk9czEyMA==,Otherdeed,17.1K,17.56 ETH,-35.40%,0.585 ETH,rarible,19/12/2023
62,https://rarible.com/kokodinft,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2hOT3FGZmpUUHoyY3pFMzJDc2VHMGVaOWpEZGVUdnd5UERFYzh2ZlhZci10NTNnWGUzbmFyN3BoS2lwM3BNZmxHeE9ZT3Vjem1TTjJNeWJ1S2M2dnVnWUJlOEJsb0JqNUVPenc2Ukk9czEyMA==,KOKODI,1.7K,17.33 ETH,-59.60%,0.09 ETH,rarible,19/12/2023
63,https://rarible.com/collection/0x3c63298feee54d9425cd67ad47da67f737f47ab7,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9lNjY2MDdhYTg3YTg5MDA1YjU3M2U1MDlmOGZhMWFiMC5wbmc/YXV0bz1mb3JtYXQmdz0zODQw,The Harvest by Per Kristian Stoveland,270,16.9 ETH,390.10%,4 ETH,rarible,19/12/2023
64,https://rarible.com/seraphprioritypass,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy83YjA5OTA2NTdkYmViOTI4NWYxMjYwZWVhMjQ0Mjk1Ni5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=,SERAPH Priority Pass Official,446,16.64 ETH,-72.10%,2.938 ETH,rarible,19/12/2023
65,https://rarible.com/onchainmonkey,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1hNlA4Rm1MQ3lNeEhtQkZNTm5YTjlZWjV5c1dGaWVlWFNvc2d5RFhIWDh5bQ==,OnChainMonkey,5.4K,16.47 ETH,183%,1.56 ETH,rarible,19/12/2023
66,https://rarible.com/thepotatoz,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFmeWJlaWV5bDd6cHBhNzRwb3diZWFueGc2M2g2ajUybGhwZmp0dng3NDJvYmJ3NTI1dmRtN3Zkdm0=,Potatoz,2.9K,16 ETH,68.20%,1.71 ETH,rarible,19/12/2023
67,https://rarible.com/topia-worlds,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8wMGFjZTM4ZmZiOGNhMTE3ZjU5YTAyZTE0MDk1MWZmZS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,TOPIA Worlds,1.4K,15.94 ETH,120.70%,2.7 ETH,rarible,19/12/2023
68,https://rarible.com/common-wealth-genesis-nft-series-1,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81OTUwZGU0MjQ0ODdjNzk1YmM4Y2FlZWU3MjljODdiMC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Common Wealth Genesis NFT Series 1,46,15.77 ETH,392.90%,1.89 ETH,rarible,19/12/2023
69,https://rarible.com/w-rabbit,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2RiOWZlZDhjY2E4ODFkNTRjOWVkYjQ5MzIwYjY3OTEwLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==,THE WHITE RABBIT,203,15.11 ETH,34.80%,0.012 ETH,rarible,19/12/2023
70,https://rarible.com/collection/0x4481507cc228fa19d203bd42110d679571f7912e,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy84MjdiYWU3Yzg5YTE3YWJkZGZkN2I4MzE0NjFhMzIxMy5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Neo Tokyo Outer Citizen V2,1.2K,15.01 ETH,-5.40%,2.69 ETH,rarible,19/12/2023
82,https://rarible.com/io-imaginary-ones,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL05yUzRVbEs5WnFIMkd1SF9mYUJSdEgyUklsc0hIeTNoOU9tRnBONDZTMVkyZ0g2RjNjQmdaeFpwSi1pdVRkRlpXc1gyTWFITlhhaWdYTGFXdGdwM3p4NFNyUERsRDBDR2oyTDJaczQ9czEyMA==,Imaginary Ones,1.4K,12.63 ETH,75.30%,1.099 ETH,rarible,19/12/2023
83,https://rarible.com/wade-official,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9jMDIxMDBjNWFiYmQ3ZWJiZmMwYTFhMjdkMmJiNGZiMy5naWY/dz01MDAmYXV0bz1mb3JtYXQ=,WADE F&F,790,12.4 ETH,1069.40%,1.369 ETH,rarible,19/12/2023
84,https://rarible.com/grayboys,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1TRHFCWjc3WUp6MVdzNHFUSkpSOUFXN2U5czc1a2tnV0JOQ0tlVVBra3Z3RA==,Gray Boys,3.4K,11.67 ETH,1094.90%,0.12 ETH,rarible,19/12/2023
85,https://rarible.com/meebits,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1UclRHRktRdHJWRTlUTGZkejNCM2RUR3Ztcjg5aGhITHZia0NGSlBqWWc2NQ==,Meebits,6.7K,11.56 ETH,-51.70%,1.16 ETH,rarible,19/12/2023
86,https://rarible.com/hedz-by-matt-furie,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy80NjVjOWMzMzk4ZTdmMmYzZjRmMWUxMTliNWZjODc2Yi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Hedz,305,11.25 ETH,—,1.98 ETH,rarible,19/12/2023
87,https://rarible.com/proofcollectivecollection,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1kVk5Rd2VybUxhd2pHVFNHN0ZyWno1dlRtVzdzNnRQRm1SZHFmeWVkZlRMMg==,PROOF Collective,915,11.06 ETH,155%,2.399 ETH,rarible,19/12/2023
88,https://rarible.com/parallel-avatars,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9mNzdmMGYyY2MyN2RkNDI3YzY5YzY4ZTgxYmZiMGI5Ny5naWY/dz01MDAmYXV0bz1mb3JtYXQ=,Parallel Avatars,2.2K,11.05 ETH,-3.70%,1.059 ETH,rarible,19/12/2023
89,https://rarible.com/sappyseals,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1jeTROcUJOTWhyUHl4ZjhWVFlSV1N2WVVkRHNHczlueUJYVlhiWEt5ZlhxTA==,Sappy Seals,2.1K,10.6 ETH,-27.30%,0.62 ETH,rarible,19/12/2023
90,https://rarible.com/rtfkt-animus-egg,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy80NGU4ODY2ZjZiOTA0NTQyYjdiYjU5ZGMxMmFmNjRmMi5naWY/dz01MDAmYXV0bz1mb3JtYXQ=,Egg,6.8K,10.49 ETH,239.60%,0.295 ETH,rarible,19/12/2023
91,https://rarible.com/grails-proof-collective,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1QalF4RDRSb21kRE1qQ0FQY3BCaUY0Q3Zrd1lZZVlGdmVibWRzV1RxSEtKcg==,PROOF Collective Grails,648,10.35 ETH,952.40%,0.769 ETH,rarible,19/12/2023
92,https://rarible.com/mavialand,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1lTDJBWWk4VU1MNEg5QTVOZG16cFFoYnBiM1pWMWhUOWR1aHVKN21RNUpjNw==,Mavia Land,2.4K,9.998 ETH,12.50%,0.678 ETH,rarible,19/12/2023
93,https://rarible.com/l3e7-worlds,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2Q1MzRjYTQ4ZGJkY2Q4MGVmOWU1M2NjNzBmOGFjZWJiLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==,L3E7 Worlds,360,9.95 ETH,-64.90%,5.99 ETH,rarible,19/12/2023
94,https://rarible.com/kitaroworld,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy83OTE5ZjcwYWNkZGRiZDY4NDdjOTZhMDJlNWI2YWI2OS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Kitaro World,2.2K,9.803 ETH,-67.90%,0.16 ETH,rarible,19/12/2023
95,https://rarible.com/kanpai-pandas,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL1A2RTQwMXF1azF2eFlTRVdaOU40QlhiVk1TUVg1SGc2azA1bHdfdGgySWpGQTlDanhVcENWSjdjLUpwNF9lSXNENGU2Y0hyQjZjRWY0Vnd1ME03UXpnZ05aYThJQVlkVHBzdVU9czEyMA==,Yakuza Pandas,2.3K,9.645 ETH,-75.80%,1.8 ETH,rarible,19/12/2023
96,https://rarible.com/ua3-og-pass,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzLzg4Y2QzZDE1NTcyMTllNmJmNjFjMGQ1MmQ5YmI1MTkyLmpwZz93PTUwMCZhdXRvPWZvcm1hdA==,UA3 The Real OG Pass,299,9.55 ETH,—,4.99 ETH,rarible,19/12/2023
97,https://rarible.com/thecurrency,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1hS1NmdHdvYzltaDI5UksyWjhRclg4ZkVvc3RmZ2h1WW9qdmFNZTJBMUNjaw==,TheCurrency,1.6K,9.032 ETH,148.30%,1.5 ETH,rarible,19/12/2023
98,https://rarible.com/opensea-shared-storefront-v2,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1hRG9aNW5KWXdjcHNLTFZDSFBVMlRNYTh0d0R2ZnNFR015RjlVdWpYZmVyMQ==,OpenSea Shared Storefront,727.6K,8.978 ETH,257.20%,0 ETH,rarible,19/12/2023
99,https://rarible.com/wassiesbywassies,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2p1NnZEUjBzYkV2cVQwYkFiNFFQRXpZTXpwUmVFbGxEWjVNbElDdHhxSnU3Nkc1VXJaMGNULXc2WDNNemY5ZThLWFpYSkdOSXlYR0RSQW9MLXFsYUFwaUpzajI3WmRiT1k1VnZDQT1zMTIw,loomlocknft,2.5K,8.91 ETH,46.60%,0.433 ETH,rarible,19/12/2023
100,https://rarible.com/memewhales,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9jMjc4ZDQ3NjU3ZDI3Mzk5YWZjNjBjYWJkZjNlN2NmNC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Memewhales by tradeAI,482,8.844 ETH,—,3.75 ETH,rarible,19/12/2023
101,https://rarible.com/parallel,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1mVGEzZlFGcDFXSHR5NTdwb2ZTaDRZVUhUNENldnRvM2g2cTNnV0JLS3A3UQ==,parallel,60.7K,8.495 ETH,90%,~0.001 ETH,rarible,19/12/2023
102,https://rarible.com/digidaigaku,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWF5d2VtcXF4anhuemphdmJvNXpoaGttZXQ0am10ZG11NGFmdjU0cXp6N3N2NW1xbWY0ZnU=,DigiDaigaku Genesis,754,8.425 ETH,—,4.879 ETH,rarible,19/12/2023
103,https://rarible.com/shrapnel-operators-collection,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWJpZDV1YzJ2aGV4ZDdodmJ4d29sYmNwM3BqY3FvZXllamV4cDQzMmN5b2xuanV6Y290dnk=,Shrapnel Operators Collection,3K,8.407 ETH,-55.80%,0.27 ETH,rarible,19/12/2023
104,https://rarible.com/flyfishclub,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1QMlc1TkJHZ3dCd29IWHdyM1VmS0hBSFN0cEY3a25iVHhnTjFKTmNKOVd0NA==,Flyfish Club,1.3K,8.318 ETH,—,1.478 ETH,rarible,19/12/2023
