"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"59","https://opensea.io/collection/hv-mtl","https://i.seadn.io/gcs/files/82a7f92df6d60e41327b69cdafea8831.jpg?auto=format&dpr=1&w=3840","HV-MTL","225","55 ETH","+67%","0.23 ETH"
"57","https://opensea.io/collection/webaverse-genesis-pass","https://i.seadn.io/gcs/files/52a4c33248b7e7fc9cee0085acc01764.png?auto=format&dpr=1&w=3840","Webaverse Genesis Pass","234","3 ETH","+590%","0.02 ETH"
"54","https://opensea.io/collection/sofa-vision","https://i.seadn.io/s/raw/files/27739eb74ab600dcecae22b22115c1bc.gif?auto=format&dpr=1&w=3840","Sofa Vision","255","23 ETH","-50%","0.06 ETH"
"55","https://opensea.io/collection/juuni-zodia","https://i.seadn.io/gcs/files/fe70a50ff571cdcb985c1beef412b01c.png?auto=format&dpr=1&w=3840","JUUNI Zodia","247","11 ETH","+1,148%","0.04 ETH"
"53","https://opensea.io/collection/trekkinftofficial","https://i.seadn.io/s/raw/files/2ba801aa5b5ea5cd7ec85f4bc7e351bd.png?auto=format&dpr=1&w=3840","TrekkiNFT","260","17 ETH","+47%","0.05 ETH"
"50","https://opensea.io/collection/otherdeed","https://i.seadn.io/gae/yIm-M5-BpSDdTEIJRt5D6xphizhIdozXjqSITgK4phWq7MmAU3qE7Nw7POGCiPGyhtJ3ZFP8iJ29TFl-RLcGBWX5qI4-ZcnCPcsY4zI?auto=format&dpr=1&w=3840","Otherdeed for Otherside","274","209 ETH","-38%","0.57 ETH"
"51","https://opensea.io/collection/lumiparadox","https://i.seadn.io/s/raw/files/9838e7aab1dfdd536a326660ae47aa38.png?auto=format&dpr=1&w=3840","Lumi Paradox","268","26 ETH","+2,558%","0.13 ETH"
"49","https://opensea.io/collection/seedworld-vanguards-revealed","https://i.seadn.io/gcs/files/5646da7842d99f40b34c85c00c03aaeb.png?auto=format&dpr=1&w=3840","Seedworld Vanguards","276","136 ETH","-11%","0.53 ETH"
"46","https://opensea.io/collection/vendetta-frontier-pass","https://i.seadn.io/s/raw/files/e4ca6a5fa908291ce489926fb25c924f.png?auto=format&dpr=1&w=3840","Vendetta Frontier Pass","288","72 ETH","+155%","0.36 ETH"
"47","https://opensea.io/collection/milady","https://i.seadn.io/gae/a_frplnavZA9g4vN3SexO5rrtaBX_cBTaJYcgrPtwQIqPhzgzUendQxiwUdr51CGPE2QyPEa1DHnkW1wLrHAv5DgfC3BP-CWpFq6BA?auto=format&dpr=1&w=3840","Milady Maker","283","754 ETH","-59%","2.65 ETH"
"64","https://opensea.io/collection/thememes6529","https://i.seadn.io/gcs/files/8573c42207ea4d7dc1bb6ed5c0b01243.jpg?auto=format&dpr=1&w=3840","The Memes by 6529","209","29 ETH","-49%","0.03 ETH"
"68","https://opensea.io/collection/funapes-nft","https://i.seadn.io/gcs/files/ca9af39e855c3b045ba80325228aae08.gif?auto=format&dpr=1&w=3840","FunApes NFT","192","6 ETH","+699%","0.03 ETH"
"70","https://opensea.io/collection/aligndraw","https://raw.seadn.io/files/6b7711fd3dce6d73bc44416014c0100e.svg","alignDRAW","186","34 ETH","-81%","0.15 ETH"
"72","https://opensea.io/collection/kandyland","https://i.seadn.io/gcs/files/03d5a20b69810eac5fe758fc832e8705.png?auto=format&dpr=1&w=3840","Kandyland","184","8 ETH","+639%","0.03 ETH"
