idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
92,https://www.binance.com/vi/nft/collection/ocm-karma-676155436712349697?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1675972819139_2xn9g201kq42u28p72fcuqib9sht9927_64x64.webp,OCM Karma,410,20.13 ETH,-39.47,0.15 ETH,binance,11/12/2023
93,https://www.binance.com/vi/nft/collection/killabits-672327761946296321?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1675065799755_y42ga4dnctk42t4fr3lp4cahkf3c8x2k.webp,KILLABITS,918,10.71 ETH,-64.78,0.17 ETH,binance,11/12/2023
94,https://www.binance.com/vi/nft/collection/premint-collector-pass--official-640790873721868289?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541250307_1ch07x0yn1pt736bo0onddb9sx7kt2xf_64x64.webp,PREMINT Collector Pass - OFFICIAL,"8,506",6.27 ETH,-74.38,0.08 ETH,binance,11/12/2023
95,https://www.binance.com/vi/nft/collection/hero-galaxy-heroes-641541703451414529?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667720262048_qyz774xyecjbwf6od2zanspc8sp2ikv8_64x64.webp,Hero Galaxy: Heroes,--,4.78 ETH,247.65,< 0.01 ETH,binance,11/12/2023
96,https://www.binance.com/vi/nft/collection/forgotten-runes-wizards-cult-640790782302818305?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541228447_y8fhr21xebb4bpgba5m1jxvwxgjwaxjv_64x64.webp,Forgotten Runes Wizards Cult,"3,100",62.85 ETH,31.3,0.84 ETH,binance,11/12/2023
97,https://www.binance.com/vi/nft/collection/mongs-nft-703704419233050625?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682541130434_3kvduwhcfs7vte5z3qqhh967s2yl7m17_64x64.webp,MONGS NFT,"1,800",6.43 ETH,14.86,0.07 ETH,binance,11/12/2023
98,https://www.binance.com/vi/nft/collection/the-potatoz-627028585490763776?isBack=1,https://public.nftstatic.com/static/nft/webp/b4bf0e0b2b9a406eaa4787f21a5b2706_64x64.webp,The Potatoz,"2,755",131.47 ETH,-44.47,1.71 ETH,binance,11/12/2023
99,https://www.binance.com/vi/nft/collection/space-riders-nft-698608342117175296?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681326130432_b5t4aumix9wfkdujdj1glqi8sv8evchr_64x64.webp,Space Riders NFT,"3,185",6.01 ETH,-10.03,0.07 ETH,binance,11/12/2023
100,https://www.binance.com/vi/nft/collection/psychedelics-anonymous-printing-press-703130707093774337?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682404690880_yf1q20ppn3xoj2ivc90cfmfbfy1z4k53_64x64.webp,Psychedelics Anonymous Printing Press,"3,643",1.53 ETH,0,0.03 ETH,binance,11/12/2023
,,,,,,,,,
