idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
95,https://www.binance.com/vi/nft/collection/hvmtl-688529436169109505?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678923010526_splge3rvc3uwgok6mvdm56xog6e42fg3_64x64.webp,HV-MTL,"8,491",4.72 ETH,-32.65,0.2 ETH,binance,18/12/2023
96,https://www.binance.com/vi/nft/collection/the-seekers-680738105300852737?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1677065412449_ew6df1n7c9q2x8sq4i7b10rpxuiqab50_64x64.webp,The Seekers,2,0.89 ETH,28.96,0.04 ETH,binance,18/12/2023
97,https://www.binance.com/vi/nft/collection/sappy-seals-640794269434580993?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667542059838_3hroxtrh283yvhqwq8qf5iydga25dpk9_64x64.webp,Sappy Seals,"1,916",12.46 ETH,138.78,0.64 ETH,binance,18/12/2023
98,https://www.binance.com/vi/nft/collection/fusionist--quartan-primes-672410811679416321?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1675080030962_s995q4qcag74uu3ylzkreqxgshs7e1id_64x64.webp,Fusionist - Quartan Primes,--,26 ETH,106.61,1.45 ETH,binance,18/12/2023
99,https://www.binance.com/vi/nft/collection/0n1-force-642353810240229377?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667913883343_wtzv4cg0pywu4ldf6fgery1tzvgomugp_64x64.webp,0N1 Force,"3,632",17.49 ETH,37.24,0.86 ETH,binance,18/12/2023
100,https://www.binance.com/vi/nft/collection/the-captainz-664106493958045697?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673100127317_ftyn7zwf6v3raznvt22ayl2k1f1t6kk4_64x64.webp,The Captainz,"3,993",97.51 ETH,117.81,4.31 ETH,binance,18/12/2023
101,https://www.binance.com/vi/nft/collection/metacene-apostle-nft-737448009817190401?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1690586162641_i0trgzw47810akefyehozzv2xw4nh87w_64x64.webp,Metacene Apostle NFT,--,9.12 ETH,569.57,0.57 ETH,binance,18/12/2023
102,https://www.binance.com/vi/nft/collection/gemesis-695709251536801793?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680634925214_xtb6fk14mq6we8qt87wamdypf3uxs0uy_64x64.webp,Gemesis,"45,179",0.61 ETH,-41.46,0.01 ETH,binance,18/12/2023
103,https://www.binance.com/vi/nft/collection/megaminft-739822414169464833?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1691152322020_ipnirlb70saedxr0y3iafuhuvqcyw0tf_64x64.webp,MEGAMI_NFT,"4,274",0.38 ETH,833,0.02 ETH,binance,18/12/2023
104,https://www.binance.com/vi/nft/collection/kubz-662917212174016513?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1672816580476_glax7i9b1b0n2k5jiczlro0gsscsdv0p_64x64.webp,Kubz,"1,865",6.58 ETH,33.92,0.39 ETH,binance,18/12/2023
105,https://www.binance.com/vi/nft/collection/cult-736334451469512705?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1690320730314_78tzg3nbetqoirs0cmwqk8v4zrjwz05a_64x64.webp,Cult,612,0.84 ETH,300.52,0.05 ETH,binance,18/12/2023
106,https://www.binance.com/vi/nft/collection/cool-cats-nft-619803992157577216?isBack=1,https://public.nftstatic.com/static/nft/webp/d1591836d6d44daf80b61960cda79893_64x64.webp,Cool Cats NFT,"5,631",20.94 ETH,-15.65,1.05 ETH,binance,18/12/2023
107,https://www.binance.com/vi/nft/collection/impostors-genesis-aliens-642015686716870657?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667833268419_e0vmx58ravbk75us7h79i932gv6qwr5o.webp,Impostors Genesis Aliens,"1,206",13.81 ETH,39.37,< 0.01 ETH,binance,18/12/2023
108,https://www.binance.com/vi/nft/collection/sproto-gremlins-716712639836319745?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1685642530493_5vccjl2p8zf4olfz4lhpa27bskb5avlr_64x64.webp,Sproto Gremlins,"1,144",9.13 ETH,10.27,0.56 ETH,binance,18/12/2023
109,https://www.binance.com/vi/nft/collection/azuki-elemental-beans-726020668084563969?isBack=1,https://public.nftstatic.com/static/nft/res/0ac510b4d43d490eb847787c7f67b4c2.jpeg,Azuki Elemental Beans,"1,525",11.13 ETH,-70.8,0.71 ETH,binance,18/12/2023
110,https://www.binance.com/vi/nft/collection/otherside-vessels-696169778363047937?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680744730441_4lg38ehc0z91k4qmw66teiz4xj5f9ozz_64x64.webp,Otherside Vessels,"6,327",4.18 ETH,-15.49,0.18 ETH,binance,18/12/2023
111,https://www.binance.com/vi/nft/collection/yugiyn-669179569563582465?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674309642741_g5q1ww7cb92st1e54lyxyr77danf97a0_64x64.webp,YuGiYn,--,1.46 ETH,27.72,0.09 ETH,binance,18/12/2023
112,https://www.binance.com/vi/nft/collection/inhabitants-generative-identities-metahero-640787498925871105?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667540445654_39ibhh3s97ahz3ywkpyd1thzb8yfumun_64x64.webp,Inhabitants: Generative Identities (MetaHero),"2,415",8.07 ETH,"2,127.63",0.39 ETH,binance,18/12/2023
113,https://www.binance.com/vi/nft/collection/merge-vv-671772778938806273?isBack=1,https://public.nftstatic.com/nft/temp/cex/nft-cex/S3/1674927911531_70d74t7eg930ogriq8mt3zqqbxckaalc.svg,MERGE VV,12,0.17 ETH,101.49,< 0.01 ETH,binance,18/12/2023
114,https://www.binance.com/vi/nft/collection/nft-worlds-genesis-avatars-700888436944719873?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681869730442_bymgfw4y6pvn16qmwk15jtfw3k02fd5l_64x64.webp,NFT Worlds Genesis Avatars,"3,639",2.49 ETH,349.47,0.18 ETH,binance,18/12/2023
115,https://www.binance.com/vi/nft/collection/pixelmon-trainers--generation-1-697041778276491265?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680952570466_zz9s75zqwlj9k5k4z8giykipfr8mpydj_64x64.webp,Pixelmon Trainers - Generation 1,"1,236",7.31 ETH,57.76,0.44 ETH,binance,18/12/2023
116,https://www.binance.com/vi/nft/collection/alpha-prestige--fusionist-657077061126041600?isBack=1,https://public.nftstatic.com/static/nft/webp/23448054f45d48f18baf2f9b1193db53_64x64.webp,Alpha Prestige - Fusionist,1,199.74 ETH,"1,657.28",14.72 ETH,binance,18/12/2023
117,https://www.binance.com/vi/nft/collection/san-frantokyo-genesis-pass-746145329058648065?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692659770288_1qoqg5x4vge5rq6jrx1brcxj5es1nh9g_64x64.webp,San FranTokyo Genesis Pass,555,8.76 ETH,-42.29,0.55 ETH,binance,18/12/2023
118,https://www.binance.com/vi/nft/collection/world-of-women-533653360898895873?isBack=1,https://public.nftstatic.com/static/nft/webp/6afa75b151d54176b839e05038f589db_64x64.webp,World of Women,"5,398",14.97 ETH,211.35,1.2 ETH,binance,18/12/2023
119,https://www.binance.com/vi/nft/collection/psychedelics-anonymous-component-1-641879130899271681?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667800710974_8kpo8mizvi2f2qj4p5dt0q34nixhiv49_64x64.webp,Psychedelics Anonymous Component 1,--,0.37 ETH,0,< 0.01 ETH,binance,18/12/2023
120,https://www.binance.com/vi/nft/collection/rektguy-640795517396324353?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667542357388_1a0lol3zi9ypwlopfc30u4dmuc56g0ic_64x64.webp,rektguy,"3,427",5.54 ETH,80.31,0.43 ETH,binance,18/12/2023
121,https://www.binance.com/vi/nft/collection/timeless-characters-697011633871130625?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680945370445_r0lapuye4u0s8o44o2mfog2i6fwyoiqh_64x64.webp,Timeless Characters,"2,920",3.67 ETH,-31.33,0.3 ETH,binance,18/12/2023
122,https://www.binance.com/vi/nft/collection/premint-collector-pass--official-640790873721868289?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541250307_1ch07x0yn1pt736bo0onddb9sx7kt2xf_64x64.webp,PREMINT Collector Pass - OFFICIAL,"8,506",0.93 ETH,13.74,0.08 ETH,binance,18/12/2023
123,https://www.binance.com/vi/nft/collection/parallel-avatars-729456622577106945?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1689566900605_frdc23351j48m7gts0o4hy7kymy1z59x_64x64.webp,Parallel Avatars,"2,172",11.99 ETH,1.26,1 ETH,binance,18/12/2023
124,https://www.binance.com/vi/nft/collection/genesis-the-girls-of-armament-640795779628310529?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667542419895_pqremd9eygnd86d3ua3dd3gdlnltec7e_64x64.webp,GENE_SIS: The Girls of Armament,--,0.35 ETH,"1,102.83",< 0.01 ETH,binance,18/12/2023
125,https://www.binance.com/vi/nft/collection/yaypegs-662917746812416001?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1672816707897_63ucn3fkjo3gys6sp1ygd6f768cqbcmw_64x64.webp,Yaypegs,"2,695",0.19 ETH,140.9,< 0.01 ETH,binance,18/12/2023
126,https://www.binance.com/vi/nft/collection/treeverse-plots-640790042729156609?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541052115_gnp9ih8fn60e3g6u42qccdukigamspxi_64x64.webp,Treeverse Plots,"3,317",8.05 ETH,-45.6,0.7 ETH,binance,18/12/2023
127,https://www.binance.com/vi/nft/collection/mocaverse-687588315884740608?isBack=1,https://public.nftstatic.com/static/nft/webp/61ca8908746a49518229060820474f2e_64x64.webp,Mocaverse,"2,096",34.06 ETH,29.58,3.3 ETH,binance,18/12/2023
128,https://www.binance.com/vi/nft/collection/sybil-samurai-718218804508082177?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1686001571042_pw10695k0a3wwd9m4a0c289zanv19hfd_64x64.webp,Sybil Samurai,"1,337",15.31 ETH,188.93,0.11 ETH,binance,18/12/2023
129,https://www.binance.com/vi/nft/collection/killabits-672327761946296321?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1675065799755_y42ga4dnctk42t4fr3lp4cahkf3c8x2k.webp,KILLABITS,918,1.63 ETH,-0.94,0.17 ETH,binance,18/12/2023
130,https://www.binance.com/vi/nft/collection/oh-ottie-675649623394525185?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1675852223820_w5amaa3vrimv452ral6oekwcu3p0uhi9_64x64.webp,Oh Ottie!,--,12 ETH,-75.98,1.3 ETH,binance,18/12/2023
131,https://www.binance.com/vi/nft/collection/forgotten-runes-wizards-cult-640790782302818305?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541228447_y8fhr21xebb4bpgba5m1jxvwxgjwaxjv_64x64.webp,Forgotten Runes Wizards Cult,"3,100",10.24 ETH,0,0.85 ETH,binance,18/12/2023
132,https://www.binance.com/vi/nft/collection/rtfkt-animus-egg-%F0%9F%A5%9A-668560421432160257?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674162026371_r6meix177whxwbk4syb3119bzswb3vy7_64x64.webp,RTFKT Animus Egg 🥚,"6,481",2.88 ETH,-54.29,0.27 ETH,binance,18/12/2023
133,https://www.binance.com/vi/nft/collection/exosama-689914821594521601?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1679253312173_on6uvbvloyy6p8x6q34sdwj454aanu7x.webp,Exosama,--,2.9 ETH,196.55,0.3 ETH,binance,18/12/2023
134,https://www.binance.com/vi/nft/collection/radbro-webring-685641658880053249?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678234510721_hl25p0fp9a0j2wnpiu4p74hkrgncx8qj_64x64.webp,Radbro Webring,617,1.08 ETH,53.04,0.13 ETH,binance,18/12/2023
135,https://www.binance.com/vi/nft/collection/apes-together-strong-official-nft-722827944283975681?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1687100530532_vs1khic24jvk69htx4ux4rgl9mkhsw4s_64x64.webp,Apes Together Strong Official NFT,926,1.99 ETH,-36.91,0.21 ETH,binance,18/12/2023
136,https://www.binance.com/vi/nft/collection/impostors-genesis-ufos-745707451086245889?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692555370418_a2cio27irz4xfu2hk2lcntf6o1d5d226_64x64.webp,Impostors Genesis UFOs,"3,721",2.02 ETH,144.05,0.1 ETH,binance,18/12/2023
137,https://www.binance.com/vi/nft/collection/mavia-land-nfts-548137737250500609?isBack=1,https://public.nftstatic.com/static/nft/webp/f4fa02b24db9429a9ff42c3d04cd19b0_64x64.webp,Mavia Land NFTs,120,7.27 ETH,57.87,0.65 ETH,binance,18/12/2023
138,https://www.binance.com/vi/nft/collection/end-of-sartoshi--eos-pass-693338630591410177?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1680069611790_b7wpdm7uzn6i2vz7i1j6to05y9g1ogc8_64x64.webp,end of sartoshi - eos pass,--,0.22 ETH,0,0.02 ETH,binance,18/12/2023
139,https://www.binance.com/vi/nft/collection/renga-640789951180509185?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541030366_d35qwj7v9lp5ybyp240ud5a5r5gnqjr8_64x64.webp,RENGA,"2,927",1.93 ETH,-79.18,0.22 ETH,binance,18/12/2023
140,https://www.binance.com/vi/nft/collection/invisible-friends-634313675174981632?isBack=1,https://public.nftstatic.com/static/nft/webp/6b85009e2ff34404b038d779fff30761_64x64.webp,Invisible Friends,"3,549",3.24 ETH,-8.23,0.38 ETH,binance,18/12/2023
141,https://www.binance.com/vi/nft/collection/impostors-genesis-pets-745594200095678465?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692528370414_r2rqwlebklj47s54n0rwxvfal9289rqi_64x64.webp,Impostors Genesis Pets,--,2.01 ETH,202.1,0.1 ETH,binance,18/12/2023
142,https://www.binance.com/vi/nft/collection/pixl-pets--genesis-collection-641879140073607169?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667800713290_l44d8u57ilxqf81nrqfzm91nx5leoiod_64x64.webp,Pixl Pets - Genesis Collection,--,0.97 ETH,29.57,< 0.01 ETH,binance,18/12/2023
143,https://www.binance.com/vi/nft/collection/crypto-citizens-673509380117258241?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1675341950056_876ezizzl7smfhqcsksd9qfigviexmu9_64x64.webp,Crypto Citizens,--,2.79 ETH,36.1,0.4 ETH,binance,18/12/2023
144,https://www.binance.com/vi/nft/collection/moongirls-by-emanuele-ferrari-703949822067093505?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682600170343_98pbf6bos422rq7wczns8bzrlt3je17j_64x64.webp,Moongirls by Emanuele Ferrari,862,0.12 ETH,0,0.01 ETH,binance,18/12/2023
145,https://www.binance.com/vi/nft/collection/the-shiboshis-505017035629338625?isBack=1,https://public.nftstatic.com/static/nft/webp/b9d0b79b407942a08d2b559c6db09d89_64x64.webp,The Shiboshis,"3,519",2.08 ETH,-51.34,0.26 ETH,binance,18/12/2023
146,https://www.binance.com/vi/nft/collection/ordinal-bears-677216154388353025?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676225713916_73vm09cj91yw1kzht2dqaqnftysd8xdi_64x64.webp,Ordinal Bears,--,0.77 ETH,0,0.13 ETH,binance,18/12/2023
147,https://www.binance.com/vi/nft/collection/rug-radio--genesis-nft-640793984944443393?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541992061_lkz2hsj62o0nz4egdfsjk2i6j4l271rx_64x64.webp,Rug Radio - Genesis NFT,"2,107",1.29 ETH,-16.07,0.17 ETH,binance,18/12/2023
148,https://www.binance.com/vi/nft/collection/psychedelics-anonymous-genesis-641884786855084033?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667802059435_p0b55wx32dawnk9i490gkzx9e76z7t8x_64x64.webp,Psychedelics Anonymous Genesis,1,1.12 ETH,24.13,0.14 ETH,binance,18/12/2023
